filename, Classic, Ghost, Guardian, Knife, Missing, Phantom, Sheriff, Vandal
sheriff-0056_png.rf.e304e1e90a3c71bfba2892ac6d24e7b8.jpg, 0, 0, 0, 0, 0, 0, 1, 0
sheriff-0068_png.rf.dc00990a66596f45eb6c4015877d174e.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0012_png.rf.d3a2ed725fd4a507f9ee127fd54e88cf.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0042_png.rf.db9df8b1605e5a2a35aaff20d9d52499.jpg, 0, 1, 0, 0, 0, 0, 0, 0
ghost-0076_png.rf.dc6d36c901321676a8eaffb0f7c06a22.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0039_png.rf.dc5dc6b7624ba8730561553eebfe7daa.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0156_png.rf.e7b6e3d8a7acb6a853012ed0586012cb.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0059_png.rf.e582ec25ccc4ee0e541557dc7b06e48f.jpg, 0, 0, 0, 1, 0, 0, 0, 0
knife-0106_png.rf.e1196871eaabd4f5482b4e9ddfb1bc55.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0121_png.rf.e26f642213bcd4a651df74f356c44453.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0007_png.rf.dd6769280e49c7802a840ed304d8f8ed.jpg, 0, 1, 0, 0, 0, 0, 0, 0
sheriff-0060_png.rf.e5fbc7c18ab6dfefa0152a0b06827b00.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0138_png.rf.e726ea2b2f00bcc847e3ca11c6cc907f.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0010_png.rf.eacc9f2e70fcfb756730b63355010740.jpg, 0, 0, 0, 1, 0, 0, 0, 0
sheriff-0020_png.rf.dd7f1161b87a565545ff771166a1ef0b.jpg, 0, 0, 0, 0, 0, 0, 1, 0
phantom-0096_png.rf.e689041c3723a99caa4a0315507b81b6.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0107_png.rf.e7aceaead66c34697b8e8c444f539360.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0012_png.rf.e654172972a84dcfbe095ff205cdee3b.jpg, 0, 0, 0, 0, 0, 1, 0, 0
guardian-0053_png.rf.e1a289a037e02ab2ec682368c4386a21.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0067_png.rf.e7b9e6aaab40fa8db5df06bcecea2fcf.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0148_png.rf.ec4ffc2b0ea1c86f84e06345113830ea.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0115_png.rf.efb8296e0c8237a01dddc47fa618ad34.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0149_png.rf.efe88c777b821e3149d7a162b02a3440.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0005_png.rf.f5ae10bab65a73252a345f6ad59f040a.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0097_png.rf.ec51b7c0ddfb0436db660209cc8bb5ed.jpg, 0, 0, 0, 0, 0, 1, 0, 0
knife-0055_png.rf.ed7dd64cbfdfb017ac23bb08c936397f.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0127_png.rf.f1de513dae38200fed22e3e9d186e340.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0020_png.rf.f54d0c8ddd4b0f421a18da8e6fef9a00.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0131_png.rf.effb78f259206f7b2f34310b33a5cab2.jpg, 0, 0, 0, 1, 0, 0, 0, 0
sheriff-0079_png.rf.f229595c7cc290e182209cdf53cb23fe.jpg, 0, 0, 0, 0, 0, 0, 1, 0
knife-0046_png.rf.ee27b7700fe5c91c1b4517830b87b79d.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0132_png.rf.ed6f94203b0b9ae86cf4494b15ba11d9.jpg, 0, 0, 0, 0, 0, 0, 0, 1
knife-0070_png.rf.f340d1765b26cc916de9aa768e9bed64.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0130_png.rf.f36001c34074bfdfa10c031186c57ed8.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0093_png.rf.f08b9d64e691aeef8b491aaaad772748.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0069_png.rf.eeb32a061b1fd808d3b9f70e1b19cd05.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0121_png.rf.f550ed1044cada84a066d34076eefba9.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0146_png.rf.f484db587c50c94f874a54c6c0eb2635.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0025_png.rf.eab7a389963934f01fc260a5cdd37be6.jpg, 0, 1, 0, 0, 0, 0, 0, 0
sheriff-0047_png.rf.ebdb725130256db8849d73c37a735ec1.jpg, 0, 0, 0, 0, 0, 0, 1, 0
ghost-0033_png.rf.eabf14dd9be711d91a8e774e9a1ce76e.jpg, 0, 1, 0, 0, 0, 0, 0, 0
sheriff-0051_png.rf.e95b6f26a9c98fab8239cf32d0e20fcc.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0090_png.rf.f52309e097d2ca43175ee8798fa98371.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0036_png.rf.f6be574f77f686b55a8e0d2acd782b4a.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0024_png.rf.f42115ff162a478fe57e93114f39af5e.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0021_png.rf.f887e64479b83e84e8729cfaf2998a8b.jpg, 0, 0, 0, 1, 0, 0, 0, 0
phantom-0011_png.rf.f814ec03ae48c0eba62665f994fcc77d.jpg, 0, 0, 0, 0, 0, 1, 0, 0
sheriff-0013_png.rf.f7be63456377e63107a35504ee87b2f9.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0067_png.rf.f614dad5e81976ce7851fb26d1c5d511.jpg, 0, 0, 1, 0, 0, 0, 0, 0
sheriff-0069_png.rf.f9c8eab9d80b1b2f77e47ad6c0c0b952.jpg, 0, 0, 0, 0, 0, 0, 1, 0
sheriff-0025_png.rf.f143605df0569b7b960c9d1222447f04.jpg, 0, 0, 0, 0, 0, 0, 1, 0
ghost-0099_png.rf.fa0218fb634e4355c8f41949d6da0301.jpg, 0, 1, 0, 0, 0, 0, 0, 0
phantom-0115_png.rf.fe3926e321e4603bb474294fe9feb51c.jpg, 0, 0, 0, 0, 0, 1, 0, 0
knife-0103_png.rf.f9a0b160f8a009090d0acd6092c7850d.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0078_png.rf.fd3d557466bd0b84890449c527583b42.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0018_png.rf.f9e6b01e9908c4369e10d6e14abc5755.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0134_png.rf.fe0fa98550e277227d4bf4681b8a17b1.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0179_png.rf.ff9b14e009f6273f440b43c416b3eabe.jpg, 0, 0, 1, 0, 0, 0, 0, 0
sheriff-0070_png.rf.fc363ca57ee1bbb22b599cde454b0031.jpg, 0, 0, 0, 0, 0, 0, 1, 0
knife-0104_png.rf.fea5d2b64eaf4ebca5d84b314e13a950.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0034_png.rf.fd3e21c43095e7e31d085cc5b503d0c9.jpg, 0, 0, 1, 0, 0, 0, 0, 0
sheriff-0038_png.rf.fa201de395d8066828c5345c4fd77e4a.jpg, 0, 0, 0, 0, 0, 0, 1, 0
vandal-0059_png.rf.fe3af696a42d628720ba657b359a4577.jpg, 0, 0, 0, 0, 0, 0, 0, 1
knife-0049_png.rf.faaad5ab696a43784e2616b89885554e.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0091_png.rf.fad23cc6bf41095a1e9d15217b253779.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0086_png.rf.f76fa127adccbb21be87e7e71e2bd1b9.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0051_png.rf.faed3e84752ba847c738925cefe641b7.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0032_png.rf.537190ff73f97bc02e12715bceaed06f.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0037_png.rf.5d077ab0244b6ee9ef7acb52cc36dd8d.jpg, 0, 1, 0, 0, 0, 0, 0, 0
vandal-0077_png.rf.53542a287506f46b538dc99fa505be6b.jpg, 0, 0, 0, 0, 0, 0, 0, 1
sheriff-0081_png.rf.5bde43fc85ff2488a3024f6d6ce1f732.jpg, 0, 0, 0, 0, 0, 0, 1, 0
ghost-0013_png.rf.5a125d0652a5b825493547452cc84642.jpg, 0, 1, 0, 0, 0, 0, 0, 0
phantom-0091_png.rf.57601ba2510393a9f8dd81292a253387.jpg, 0, 0, 0, 0, 0, 1, 0, 0
phantom-0034_png.rf.585891ce636482b81501fc739908bc09.jpg, 0, 0, 0, 0, 0, 1, 0, 0
classic-0012_png.rf.5dd8707a961976a3d9b4719e2cfd00e4.jpg, 1, 0, 0, 0, 0, 0, 0, 0
sheriff-0030_png.rf.5c3e445cf7b7e3ab91d87843686ee944.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0166_png.rf.536845f4c95a93c73e59455fca0cd7eb.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0075_png.rf.546699fe08bfa5178285e1e096f9dcd4.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0023_png.rf.5aad9da0cef4d46e2a31cc422b3f2942.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0035_png.rf.59f6f335d5b702b00d3e6c0cfb14c05c.jpg, 0, 0, 0, 0, 0, 1, 0, 0
guardian-0016_png.rf.5ce27695d1fc1592275beb1a596c098f.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0113_png.rf.54f3564282e1366d3f82c858ce04ba7c.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0031_png.rf.5b9a60cc6884d637ec231ada2de343f7.jpg, 0, 0, 1, 0, 0, 0, 0, 0
sheriff-0048_png.rf.5456d8ee178d5089a9594fb4eb30f747.jpg, 0, 0, 0, 0, 0, 0, 1, 0
phantom-0073_png.rf.58101988b08386b4617c28c5ebff2ce0.jpg, 0, 0, 0, 0, 0, 1, 0, 0
phantom-0108_png.rf.591f9a2411a21fb865fcdb16eec3628f.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0094_png.rf.570eba8fba1e4af481c7f9c0806e956c.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0065_png.rf.580cf1e20d1c1e26bb407073f499bcfa.jpg, 0, 1, 0, 0, 0, 0, 0, 0
vandal-0017_png.rf.54d9e60ed277b4be1a962d5092c44397.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0021_png.rf.5500afb627d75722b21d5c92c8cce626.jpg, 0, 0, 0, 0, 0, 1, 0, 0
guardian-0145_png.rf.5e531924f8c2dc351b725c6a30c373c8.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0063_png.rf.5ba02e7682380f56bed9777eba96913c.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0069_png.rf.6471c822199705946ec59769fd7df7c4.jpg, 0, 0, 0, 0, 0, 0, 0, 1
knife-0034_png.rf.5e8e93a21c2070554c8e4c1aec19f78a.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0182_png.rf.652a4e2d98cf1b681fdf18fe20495735.jpg, 0, 0, 1, 0, 0, 0, 0, 0
sheriff-0078_png.rf.62e889474082962ba8badbaf8728c8f7.jpg, 0, 0, 0, 0, 0, 0, 1, 0
phantom-0084_png.rf.61b5a576b360329526071d28f9e5ac11.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0144_png.rf.607806201ca54855e3559a21bdd915cb.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0064_png.rf.60955a33181bbb201a8e76dbd32e46e9.jpg, 0, 0, 1, 0, 0, 0, 0, 0
sheriff-0036_png.rf.5f23e6698088a70f362bdf1c0c699e5a.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0152_png.rf.6523c477b056c1e7bdf46a637993fc22.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0033_png.rf.6a0b2d42dda7890a57690145a70e8413.jpg, 0, 0, 0, 0, 0, 0, 0, 1
sheriff-0008_png.rf.65378df6f294ba63272634c488d6c0b8.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0172_png.rf.6b40eef95321dd9f4d642bb2aa3fc923.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0192_png.rf.6148330395491bdbd9bf22e162107cbf.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0012_png.rf.686fea54435320bfe610520eb1a7fd18.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0087_png.rf.651204165bbc044308ee1c3fd52b9c5d.jpg, 0, 0, 0, 0, 0, 1, 0, 0
knife-0107_png.rf.6bb0a6f434d6fb3d725a7d4445afed7c.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0096_png.rf.60aaaef2a97062157c8109a4fe255365.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0091_png.rf.67032fead3f95728e7a9093da144b271.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0123_png.rf.68eaeafb888eaee23fd59b8142e290ce.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0058_png.rf.60e0bb6cc318757e535ce969e073e022.jpg, 0, 1, 0, 0, 0, 0, 0, 0
phantom-0018_png.rf.5f31aa9b288fd8ec2ebcc9f6e852401f.jpg, 0, 0, 0, 0, 0, 1, 0, 0
phantom-0009_png.rf.6616c6a19d2bed84fc6a17d25460ef80.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0133_png.rf.65fef94e99512db3869d58b5b2e4789a.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0154_png.rf.67006b4ba3ba09c47f5c7cf38e43577b.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0077_png.rf.6d3e08b0b7f2a1db3c440fe23e45dc29.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0120_png.rf.6c069f4bb5751055733df5e3f9d01925.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0101_png.rf.6f5dee51e5a9d99d8b1d46a560680883.jpg, 0, 1, 0, 0, 0, 0, 0, 0
knife-0086_png.rf.707016bf8a6be5fe82480e1e544d819e.jpg, 0, 0, 0, 1, 0, 0, 0, 0
phantom-0013_png.rf.6d6a6610c37e1c6e9b7e8ca39c6583aa.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0084_png.rf.6de06617d177fb94ca37fe78ad3cc780.jpg, 0, 0, 0, 0, 0, 0, 0, 1
knife-0018_png.rf.6f35c1fc48924b8c0e69113b42350895.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0040_png.rf.71509e72bfddc07185264f55a73ae22a.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0063_png.rf.6e7223c6e49267b7ccb7f56ee977d9af.jpg, 0, 0, 0, 1, 0, 0, 0, 0
classic-0020_png.rf.70cd507d448cef7bfaa1853cf3945089.jpg, 1, 0, 0, 0, 0, 0, 0, 0
knife-0044_png.rf.720aa18a3934e15867c8626471042284.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0121_png.rf.7347e1aeef6ddaa394b27bd21d813142.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0107_png.rf.7029bfc113c05e717e8abf0f517a4789.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0102_png.rf.74a9d7d6340de33ff07ca5f6bac2af91.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0120_png.rf.6dce2bb9b4ae7101692d7713613ee042.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0109_png.rf.7221981fcc55657904c86766557ee0e8.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0163_png.rf.7151edb91924c079b294477f246b52a5.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0015_png.rf.709c71ac9f144496d46246e92821f79c.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0088_png.rf.6e6e4ffa274ca3b6fb769e25e1e93fb0.jpg, 0, 1, 0, 0, 0, 0, 0, 0
knife-0006_png.rf.700732376d84dc429deb5eb2cfd1292d.jpg, 0, 0, 0, 1, 0, 0, 0, 0
ghost-0035_png.rf.6eb7289a5a999ab2af44e4d08cee02c3.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0087_png.rf.74ba95751d7212c185cc98c269fdd039.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0080_png.rf.6fb6a0aff23dbaa5f880d0d87ab5ce52.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0053_png.rf.74ba63670c3afca004d6cd6e477a032b.jpg, 0, 0, 0, 0, 0, 1, 0, 0
ghost-0023_png.rf.622f3f97146032edd9563418292584ee.jpg, 0, 1, 0, 0, 0, 0, 0, 0
vandal-0100_png.rf.6d983945ad483a0adf720657b56c1c95.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0190_png.rf.78b96ee9800d2f8893ac34ac00bcca58.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0064_png.rf.751db0e9db1acb41e33665eee9c7633e.jpg, 0, 0, 0, 0, 0, 0, 0, 1
vandal-0092_png.rf.76375d02b98da2f7e95833d1310c0560.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0004_png.rf.7b299863a6f1d89e8daa614b8f9006d7.jpg, 0, 0, 0, 0, 0, 1, 0, 0
phantom-0015_png.rf.795f6b5c449cd6964fb90d2df12f72df.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0101_png.rf.79ac771d68a64ccad9a1979249dde9ef.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0015_png.rf.7c926c6b81571825de9a6e18c8efaa7c.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0119_png.rf.70197aa776f0ae107214c323b91b4efd.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0085_png.rf.7d1803ef5da98e70418cdf7cf320a819.jpg, 0, 1, 0, 0, 0, 0, 0, 0
ghost-0066_png.rf.7bf6c5fc054463fc001404e1b7a81e3a.jpg, 0, 1, 0, 0, 0, 0, 0, 0
vandal-0093_png.rf.7b9516ca8f9e2e2bfec2edab537ebc97.jpg, 0, 0, 0, 0, 0, 0, 0, 1
classic-0015_png.rf.78e7dbc5708ff79279c057dfce789ebf.jpg, 1, 0, 0, 0, 0, 0, 0, 0
knife-0064_png.rf.7ef06cd4f4edbecb48a33a4f25cfbf8b.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0004_png.rf.7e1219ac1bfed1c86f2dfe5c8423e9d4.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0009_png.rf.7789ab6107e453058f5624d9c97e677a.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0083_png.rf.7a03b21769685fad0db27ae43e857960.jpg, 0, 1, 0, 0, 0, 0, 0, 0
sheriff-0011_png.rf.796228c26e5a077c0615ecf2a4ca89cb.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0058_png.rf.7ec53ba384b00e1a133bb29cf7531780.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0125_png.rf.7eddaa33c668c0414b8900937b27d529.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0070_png.rf.7d40213394fd9697972cd08e35adb0f1.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0072_png.rf.7ba3cbaa84d16d935c389a4e6e931633.jpg, 0, 0, 1, 0, 0, 0, 0, 0
vandal-0074_png.rf.7963bb2e1bc45bace012cea622b5a46f.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0017_png.rf.7fbfbff208a395edb96c452b4dedb1e0.jpg, 0, 1, 0, 0, 0, 0, 0, 0
vandal-0060_png.rf.7f125e016eaa544111b415536eb1803b.jpg, 0, 0, 0, 0, 0, 0, 0, 1
vandal-0010_png.rf.7fd9476b1ddc8402deea3e101c003261.jpg, 0, 0, 0, 0, 0, 0, 0, 1
knife-0080_png.rf.8283d2d80809e5d07d3bb90910443c16.jpg, 0, 0, 0, 1, 0, 0, 0, 0
knife-0091_png.rf.7ecd6cf6a8acb1b8069b456cb7ef6c7a.jpg, 0, 0, 0, 1, 0, 0, 0, 0
vandal-0096_png.rf.8143a62d30a7e68d774da7a788f891a8.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0111_png.rf.7d494626c74e48dc21883ca9f2951073.jpg, 0, 0, 0, 0, 0, 1, 0, 0
knife-0047_png.rf.7f432cc5c1b81b4f8ca08428ff86f5df.jpg, 0, 0, 0, 1, 0, 0, 0, 0
phantom-0070_png.rf.8081ae06c26eac492bee8347559a1ee3.jpg, 0, 0, 0, 0, 0, 1, 0, 0
phantom-0031_png.rf.8123b389a9834937691e617169b6f086.jpg, 0, 0, 0, 0, 0, 1, 0, 0
ghost-0031_png.rf.83412c18ca693e0f1272d295121096ac.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0043_png.rf.8291c9633b3249dd1fce5f7478e2a528.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0065_png.rf.8310619a4db1dd1ad1c8d715c2617389.jpg, 0, 0, 0, 0, 0, 1, 0, 0
phantom-0101_png.rf.856e7061a8d8d7a946220af640fd3c11.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0137_png.rf.855e244b65cab4869a6736992b113597.jpg, 0, 0, 0, 0, 0, 0, 0, 1
vandal-0123_png.rf.82ec57a1139168404828987a5ad9ba5d.jpg, 0, 0, 0, 0, 0, 0, 0, 1
vandal-0106_png.rf.82f18a1bcb0f617b47a6e3c347971b29.jpg, 0, 0, 0, 0, 0, 0, 0, 1
ghost-0016_png.rf.7f1338c2daaa36e2afdccbe239fe7559.jpg, 0, 1, 0, 0, 0, 0, 0, 0
knife-0037_png.rf.81d27e10c519113a3406262e1280b44b.jpg, 0, 0, 0, 1, 0, 0, 0, 0
ghost-0030_png.rf.86368b8891712bfea73a7d2aaa6a2123.jpg, 0, 1, 0, 0, 0, 0, 0, 0
sheriff-0023_png.rf.87508a6f46eb583390b4cff5dede51e3.jpg, 0, 0, 0, 0, 0, 0, 1, 0
phantom-0059_png.rf.80aad31ac2378d31fbf6bb409b35cf63.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0052_png.rf.8907e4bafdc35c356352d0ac54944575.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0086_png.rf.853df4c839e83c37585252ad72544958.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0030_png.rf.8716f6e869302c5124f24faa0d548a2a.jpg, 0, 0, 0, 0, 0, 0, 0, 1
vandal-0035_png.rf.89a94b45d7804fd65fb9fd3e0af0109d.jpg, 0, 0, 0, 0, 0, 0, 0, 1
guardian-0097_png.rf.85dc72dae7cb9fa560f4da1ca2c2335a.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0094_png.rf.89388e772b99e0dc401e2bbc49348922.jpg, 0, 0, 0, 0, 0, 1, 0, 0
ghost-0082_png.rf.8a54c27bda8a45b764342eae9f11a976.jpg, 0, 1, 0, 0, 0, 0, 0, 0
vandal-0148_png.rf.905656b4edaab43bd8ae4a2e9c9c1e4d.jpg, 0, 0, 0, 0, 0, 0, 0, 1
sheriff-0040_png.rf.8d5967de5db4e8643f65e1d6620ae801.jpg, 0, 0, 0, 0, 0, 0, 1, 0
knife-0057_png.rf.8cb882e971bd3a4dc32c34ac970874c6.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0068_png.rf.8e3fcaabc382b0dc7c62e031c0a42085.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0063_png.rf.8c32c00fec3deb5856b76785f6571025.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0083_png.rf.8dce46f709c4d86d1410928cd2ab33a1.jpg, 0, 0, 0, 0, 0, 1, 0, 0
ghost-0020_png.rf.8e3a4c9e4d2407078e8ec09485004d69.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0177_png.rf.8da0bcb725dd277bfe793e142d8d6e12.jpg, 0, 0, 1, 0, 0, 0, 0, 0
guardian-0010_png.rf.7d76cd7539481bd62d6afc07f83888f1.jpg, 0, 0, 1, 0, 0, 0, 0, 0
knife-0007_png.rf.90fabac9d755513d825f0ea69bdc32bc.jpg, 0, 0, 0, 1, 0, 0, 0, 0
phantom-0076_png.rf.928557c69c7db4c260c93d49aab1b72e.jpg, 0, 0, 0, 0, 0, 1, 0, 0
sheriff-0027_png.rf.8f7436e64a9d0de415a16a6978f975e1.jpg, 0, 0, 0, 0, 0, 0, 1, 0
guardian-0059_png.rf.8cf709da01a5396f0c2418108deb1c31.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0062_png.rf.910e4e3d98aa65c4d2b787bae9118ed4.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0110_png.rf.8e10b808f0524a321d8cf02fb4b17a46.jpg, 0, 0, 0, 0, 0, 0, 0, 1
knife-0082_png.rf.8a82fbe7ce650097a8d38135478b8ba1.jpg, 0, 0, 0, 1, 0, 0, 0, 0
guardian-0103_png.rf.8ac4ea7a27ca5e1620ad935efa7d5e50.jpg, 0, 0, 1, 0, 0, 0, 0, 0
phantom-0118_png.rf.90f61d08e40af72b8fe827a9b01a5d75.jpg, 0, 0, 0, 0, 0, 1, 0, 0
vandal-0025_png.rf.86bb066dac94be6815b3b0db4a408c07.jpg, 0, 0, 0, 0, 0, 0, 0, 1
phantom-0092_png.rf.92411d62764674c0c6a6ac3daa9524be.jpg, 0, 0, 0, 0, 0, 1, 0, 0
knife-0067_png.rf.8b4ae952e571b9f55e257690c170ef63.jpg, 0, 0, 0, 1, 0, 0, 0, 0
ghost-0056_png.rf.9579d2e140fa696c3c7f71944eb87212.jpg, 0, 1, 0, 0, 0, 0, 0, 0
ghost-0028_png.rf.961db9a7131e78d14683c9789a961346.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0057_png.rf.9838c62e46226aedb5ccbac0db2553a5.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0078_png.rf.9568f2e5879142e4cfb09b108b741451.jpg, 0, 1, 0, 0, 0, 0, 0, 0
knife-0127_png.rf.98df5478a5dde4c644405268892f6d73.jpg, 0, 0, 0, 1, 0, 0, 0, 0
knife-0023_png.rf.9b4aea1e4978450a126a0546bd82f9b1.jpg, 0, 0, 0, 1, 0, 0, 0, 0
ghost-0038_png.rf.9ab21e94dce302f79d35b1336800a75b.jpg, 0, 1, 0, 0, 0, 0, 0, 0
guardian-0195_png.rf.97ae50d3b697af878e7ce9f676ede37a.jpg, 0, 0, 1, 0, 0, 0, 0, 0
ghost-0072_png.rf.9abf98ca8523d2f8f0273c56e437a5f6.jpg, 0, 1, 0, 0, 0, 0, 0, 0
sheriff-0049_png.rf.9bb60f7b82115de4563f5885e22943df.jpg, 0, 0, 0, 0, 0, 0, 1, 0
knife-0025_png.rf.968a1803f3d669839c8331eeefb586e6.jpg, 0, 0, 0, 1, 0, 0, 0, 0
